match_id, team_id, inning, total_score, wickets, 50_in_balls, 100_in_balls,id
1646,9,2,98,10,47,0,3264
1647,48,1,132,10,55,98,3265
1647,17,2,133,4,43,72,3266
1648,17,1,230,3,28,50,3267
1648,48,2,199,10,29,59,3268
1649,17,1,159,6,26,84,3269
1649,48,2,145,6,51,93,3270
1650,48,1,168,5,41,79,3271
1650,17,2,169,6,39,68,3272
1651,82,1,124,10,61,105,3273
1651,66,2,126,2,46,77,3274
1652,82,1,138,7,70,98,3275
1652,66,2,142,4,49,88,3276
1653,66,1,165,5,44,84,3277
1653,82,2,156,9,49,89,3278
1654,66,1,143,10,34,66,3279
1654,82,2,138,10,49,93,3280
1655,66,1,157,6,44,84,3281
1655,82,2,158,2,45,80,3282
1656,66,1,153,6,42,88,3283
1656,17,2,156,5,38,97,3284
1657,17,1,144,6,47,89,3285
1657,66,2,138,10,46,84,3286
1658,17,1,104,9,45,113,3287
1658,66,2,108,0,38,66,3288
1659,42,1,109,9,38,109,3289
1659,61,2,114,6,51,104,3290
1660,42,1,137,7,40,90,3291
1660,61,2,131,9,64,98,3292
1661,61,1,101,8,70,120,3293
1661,42,2,104,2,35,65,3294
1662,61,1,164,4,32,84,3295
1662,42,2,140,9,27,87,3296
1663,61,1,212,3,44,66,3297
1663,42,2,150,10,31,59,3298
1664,42,1,177,3,38,82,3299
1664,78,2,174,8,39,68,3300
1665,46,1,178,8,29,61,3301
1665,19,2,179,3,41,70,3302
1666,63,1,143,3,46,85,3303
1666,34,2,144,5,48,94,3304
1667,54,1,201,7,36,73,3305
1667,51,2,175,8,35,75,3306
1668,68,1,141,5,59,93,3307
1668,46,2,144,2,18,51,3308
1669,19,1,236,6,29,55,3309
1669,78,2,199,8,23,49,3310
1670,34,1,210,7,35,67,3311
1670,51,2,178,9,38,69,3312
1671,63,1,146,7,51,90,3313
1671,2,2,134,10,45,85,3314
1672,42,1,154,6,26,43,3315
1672,68,2,91,7,45,0,3316
1673,2,1,202,8,34,68,3317
1673,54,2,147,10,29,71,3318
1674,54,1,114,10,43,98,3319
1674,34,2,117,2,24,67,3320
1675,63,1,151,5,38,80,3321
1675,51,2,153,6,38,75,3322
1676,19,1,142,5,37,58,3323
1676,42,2,147,1,18,46,3324
1677,46,1,161,7,21,54,3325
1677,78,2,135,6,43,70,3326
1678,51,1,153,9,39,82,3327
1678,2,2,138,8,65,98,3328
1679,68,1,83,10,65,0,3329
1679,78,2,87,3,46,0,3330
1680,63,1,140,9,42,83,3331
1680,54,2,144,3,34,55,3332
1681,2,1,73,7,29,0,3333
1681,34,2,75,4,33,0,3334
1682,68,1,76,10,96,0,3335
1682,19,2,79,1,18,0,3336
1683,42,1,200,9,39,81,3337
1683,46,2,154,9,26,65,3338
1684,34,1,119,9,54,105,3339
1684,19,2,123,4,45,93,3340
1685,54,1,130,9,32,98,3341
1685,42,2,132,5,40,98,3342
1686,34,1,139,8,46,102,3343
1686,54,2,140,6,52,91,3344
1687,19,1,204,4,32,67,3345
1687,42,2,149,9,41,94,3346
1688,100,1,195,5,28,62,3347
1688,86,2,197,5,29,66,3348
1689,100,1,141,10,33,58,3349
1689,86,2,145,9,37,89,3350
1690,14,1,93,4,26,0,3351
1690,80,2,64,9,35,0,3352
1691,14,1,147,9,19,79,3353
1691,80,2,134,10,62,89,3354
1692,80,1,117,10,31,95,3355
1692,14,2,118,3,44,64,3356
1693,80,1,182,6,43,76,3357
1693,11,2,183,5,40,72,3358
1694,11,1,193,7,31,74,3359
1694,80,2,195,3,34,64,3360
1695,11,1,178,7,36,62,3361
1695,80,2,181,4,28,62,3362
1696,62,1,167,8,37,84,3363
1696,49,2,126,10,50,86,3364
1697,11,1,150,8,50,93,3365
1697,62,2,149,8,44,90,3366
1698,49,1,158,7,42,72,3367
1698,62,2,87,10,46,0,3368
1699,49,1,157,8,35,77,3369
1699,11,2,158,5,34,70,3370
1700,11,1,161,6,54,85,3371
1700,62,2,158,5,37,77,3372
1701,102,1,104,6,67,115,3373
1701,97,2,82,10,68,0,3374
1702,102,1,106,5,60,117,3375
1702,97,2,64,10,86,0,3376
1703,97,1,120,9,48,110,3377
1703,102,2,78,10,74,0,3378
1704,102,1,93,9,77,0,3379
1704,97,2,35,10,0,0,3380
1705,11,1,171,8,29,69,3381
1705,10,2,174,2,32,62,3382
1706,11,1,195,6,32,56,3383
1706,10,2,185,9,32,66,3384
1707,32,1,199,5,36,64,3385
1707,101,2,33,10,0,0,3386
1708,32,1,217,7,22,63,3387
1708,101,2,12,10,0,0,3388
1709,32,1,253,4,27,53,3389
1709,101,2,4,1,0,0,3390
1710,101,1,26,10,0,0,3391
1710,32,2,27,0,0,0,3392
1711,32,1,223,7,18,57,3393
1711,101,2,43,10,0,0,3394
1712,32,1,216,3,37,69,3395
1712,101,2,58,9,111,0,3396
1713,32,1,232,5,28,53,3397
1713,101,2,75,10,52,0,3398
1714,40,1,137,8,54,99,3399
1714,27,2,129,7,59,103,3400
1715,40,1,90,10,54,0,3401
1715,27,2,91,4,44,0,3402
1716,27,1,126,9,52,99,3403
1716,40,2,93,9,57,0,3404
1717,40,1,145,9,42,94,3405
1717,27,2,128,5,60,101,3406
1718,27,1,117,8,61,106,3407
1718,40,2,122,4,51,93,3408
1719,12,1,136,10,53,85,3409
1719,22,2,127,7,67,104,3410
1720,12,1,170,5,42,78,3411
1720,22,2,84,10,41,0,3412
1721,23,1,142,8,43,102,3413
1721,12,2,142,10,48,93,3414
1722,23,1,142,9,51,86,3415
1722,22,2,126,9,39,89,3416
1723,22,1,163,8,34,76,3417
1723,23,2,167,3,35,70,3418
1724,23,1,112,10,57,109,3419
1724,12,2,114,3,23,64,3420
1725,12,1,139,10,54,89,3421
1725,23,2,112,5,29,72,3422
1726,10,1,183,9,41,66,3423
1726,80,2,172,8,35,76,3424
1727,80,1,206,5,39,63,3425
1727,10,2,210,3,34,64,3426
1728,28,1,175,8,29,57,3427
1728,10,2,147,10,38,85,3428
1729,28,1,207,7,36,68,3429
1729,10,2,191,7,23,48,3430
1730,10,1,163,7,46,87,3431
1730,28,2,165,2,19,46,3432
1731,10,1,174,7,57,90,3433
1731,28,2,176,3,29,59,3434
1732,28,1,179,6,40,73,3435
1732,10,2,149,10,23,56,3436
1733,10,1,108,4,50,74,3437
1733,28,2,116,2,19,52,3438
1734,28,1,182,9,34,72,3439
1734,64,2,183,2,24,57,3440
1735,28,1,158,8,40,90,3441
1735,64,2,161,3,34,64,3442
1736,28,1,145,8,48,86,3443
1736,64,2,149,7,40,86,3444
1737,64,1,218,5,26,53,3445
1737,28,2,221,5,26,45,3446
1738,28,1,44,0,0,0,3447
1739,66,1,147,6,50,95,3448
1739,28,2,140,10,50,87,3449
1740,66,1,129,7,63,107,3450
1740,28,2,102,10,69,109,3451
1741,66,1,189,7,35,74,3452
1741,28,2,109,10,48,89,3453
1742,35,1,174,7,39,78,3454
1742,36,2,175,5,34,69,3455
1743,35,1,79,10,56,0,3456
1743,69,2,80,3,46,0,3457
1744,69,1,168,8,47,82,3458
1744,36,2,169,4,49,87,3459
1745,69,1,192,6,31,54,3460
1745,35,2,118,10,64,105,3461
1746,99,1,166,7,42,83,3462
1746,98,2,89,9,63,0,3463
1747,38,1,147,9,32,88,3464
1747,84,2,132,5,42,95,3465
1748,12,1,149,8,45,83,3466
1748,33,2,133,6,52,97,3467
1749,103,1,169,10,47,70,3468
1749,69,2,170,7,42,78,3469
1750,30,1,107,9,65,114,3470
1750,103,2,110,3,39,77,3471
1751,33,1,182,7,26,64,3472
1751,56,2,101,9,52,119,3473
1752,38,1,142,10,40,84,3474
1752,69,2,146,4,30,77,3475
1753,12,1,116,10,46,97,3476
1753,99,2,118,5,48,92,3477
1754,33,1,85,10,58,0,3478
1754,99,2,87,3,51,0,3479
1755,38,1,125,9,41,93,3480
1755,103,2,128,3,48,71,3481
1756,98,1,147,9,39,78,3482
1756,56,2,74,10,57,0,3483
1757,30,1,122,8,50,102,3484
1757,84,2,123,9,52,93,3485
1758,84,1,110,10,57,98,3486
1758,69,2,111,2,30,58,3487
1759,12,1,145,6,60,92,3488
1759,98,2,132,6,62,91,3489
1760,38,1,118,6,52,106,3490
1760,30,2,119,8,54,106,3491
1761,56,1,86,10,65,0,3492
1761,99,2,90,1,44,0,3493
1762,33,1,154,8,36,89,3494
1762,98,2,91,9,52,0,3495
1763,103,1,187,7,38,65,3496
1763,84,2,173,9,35,72,3497
1764,12,1,167,6,45,84,3498
1764,56,2,127,10,47,98,3499
1765,69,1,149,7,31,80,3500
1765,30,2,125,7,55,104,3501
1766,98,1,172,6,43,85,3502
1766,30,2,175,8,22,57,3503
1767,12,1,122,8,57,99,3504
1767,103,2,123,4,55,94,3505
1768,38,1,174,4,34,79,3506
1768,33,2,86,10,54,0,3507
1769,99,1,244,4,21,43,3508
1769,69,2,84,10,39,0,3509
1770,85,1,119,10,61,103,3510
1770,100,2,122,4,33,62,3511
1771,100,1,198,7,28,52,3512
1771,85,2,102,10,58,103,3513
1772,18,1,195,7,57,87,3514
1772,75,2,196,5,47,72,3515
1773,18,1,191,7,50,85,3516
1773,75,2,194,4,29,44,3517
1774,18,1,166,6,41,73,3518
1774,75,2,154,9,38,68,3519
1775,75,1,144,10,41,74,3520
1775,18,2,118,10,53,91,3521
1776,75,1,145,6,47,92,3522
1776,18,2,147,6,40,81,3523
1777,75,1,186,5,56,87,3524
1777,18,2,155,10,30,70,3525
1778,70,1,171,5,40,79,3526
1778,96,2,74,10,65,0,3527
1779,96,1,118,10,24,80,3528
1779,70,2,119,3,54,94,3529
1780,96,1,115,10,48,107,3530
1780,70,2,117,1,39,78,3531
1781,100,1,233,3,28,47,3532
1781,92,2,68,10,63,0,3533
1782,53,1,183,10,36,74,3534
1782,36,2,139,6,45,98,3535
1783,16,1,172,5,35,67,3536
1783,23,2,177,8,24,67,3537
1784,70,1,185,8,28,63,3538
1784,93,2,132,10,30,76,3539
1785,37,1,49,10,0,0,3540
1785,70,2,51,2,36,0,3541
1786,15,1,140,6,56,90,3542
1786,23,2,100,6,46,91,3543
1787,53,1,220,4,29,65,3544
1787,93,2,218,9,32,67,3545
1788,100,1,219,9,25,57,3546
1788,16,2,52,10,65,0,3547
1789,100,1,198,7,32,64,3548
1789,23,2,90,9,43,0,3549
1790,70,1,162,10,31,73,3550
1790,53,2,151,10,44,78,3551
1791,15,1,103,9,36,103,3552
1791,92,2,75,8,79,0,3553
1792,36,1,136,9,50,88,3554
1792,37,2,137,9,51,92,3555
1793,36,1,99,9,76,0,3556
1793,93,2,103,2,22,56,3557
1794,16,1,146,9,27,87,3558
1794,92,2,106,10,47,104,3559
1795,23,1,179,5,33,54,3560
1795,92,2,102,3,41,85,3561
1796,70,1,175,5,36,78,3562
1796,36,2,126,6,30,64,3563
1797,15,1,104,7,50,116,3564
1797,16,2,106,3,36,73,3565
1798,37,1,101,10,62,109,3566
1798,93,2,105,4,29,58,3567
1799,15,1,98,7,73,0,3568
1799,53,2,100,2,24,44,3569
1800,70,1,69,10,85,0,3570
1800,100,2,71,4,33,0,3571
1801,66,1,127,10,53,90,3572
1801,47,2,132,3,28,57,3573
1802,47,1,221,9,40,60,3574
1802,66,2,135,9,45,88,3575
1803,47,1,297,6,26,43,3576
1803,66,2,164,7,28,64,3577
1804,64,1,132,10,38,95,3578
1804,47,2,133,3,31,60,3579
1805,64,1,165,9,31,73,3580
1805,47,2,166,8,28,76,3581
1806,64,1,171,9,31,70,3582
1806,47,2,145,9,32,90,3583
1807,47,1,181,9,42,80,3584
1807,64,2,166,10,29,73,3585
1808,47,1,247,9,23,39,3586
1808,64,2,97,10,27,0,3587
1809,76,1,156,6,50,90,3588
1809,100,2,157,3,29,59,3589
1810,76,1,134,10,44,91,3590
1810,100,2,137,2,27,46,3591
1811,100,1,148,8,38,87,3592
1811,76,2,149,6,36,78,3593
1812,49,1,154,9,32,70,3594
1812,14,2,156,3,23,33,3595
1813,14,1,196,4,33,60,3596
1813,49,2,126,10,37,71,3597
1814,49,1,149,9,32,76,3598
1814,14,2,153,4,38,67,3599
1815,41,1,176,2,44,77,3600
1815,57,2,118,10,44,106,3601
1816,57,1,125,4,52,100,3602
1816,59,2,129,4,19,49,3603
1817,41,1,103,7,65,118,3604
1817,59,2,106,1,37,67,3605
1818,57,1,168,1,28,66,3606
1818,59,2,172,6,41,74,3607
1819,59,1,182,6,35,76,3608
1819,57,2,133,9,35,90,3609
1820,59,1,159,6,36,77,3610
1820,21,2,130,9,53,100,3611
1821,21,1,136,8,52,103,3612
1821,59,2,137,6,46,80,3613
1822,59,1,149,7,32,83,3614
1822,21,2,150,7,35,88,3615
1823,21,1,158,5,41,73,3616
1823,59,2,144,8,43,86,3617
1824,21,1,155,8,39,80,3618
1824,59,2,156,6,33,74,3619
1825,47,1,213,7,24,52,3620
1825,4,2,170,10,31,62,3621
1826,4,1,161,9,32,73,3622
1826,47,2,81,3,25,0,3623
1827,47,1,137,9,53,87,3624
1827,4,2,137,8,44,85,3625
1828,24,1,172,8,49,85,3626
1828,4,2,164,8,33,67,3627
1829,24,1,186,5,37,72,3628
1829,4,2,141,10,42,75,3629
1830,4,1,218,5,37,69,3630
1830,24,2,211,7,29,55,3631
1831,80,1,91,10,65,0,3632
1831,24,2,92,1,32,0,3633
1832,80,1,135,9,39,67,3634
1832,24,2,137,5,24,52,3635
1833,24,1,204,10,32,58,3636
1833,80,2,207,1,24,49,3637
1834,24,1,220,6,23,44,3638
1834,80,2,105,10,46,95,3639
1835,86,1,152,6,62,94,3640
1835,18,2,137,9,47,94,3641
1836,35,1,97,10,69,0,3642
1836,76,2,99,2,33,0,3643
1837,85,1,225,6,29,62,3644
1837,104,2,107,8,46,114,3645
1838,22,1,117,9,72,102,3646
1838,96,2,118,1,32,76,3647
1839,96,1,142,9,46,77,3648
1839,75,2,143,2,54,87,3649
1840,85,1,166,8,48,81,3650
1840,20,2,134,8,37,90,3651
1841,22,1,139,10,42,88,3652
1841,76,2,140,2,31,60,3653
1842,86,1,179,9,23,68,3654
1842,104,2,178,6,35,80,3655
1843,96,1,90,10,46,0,3656
1843,76,2,86,10,56,0,3657
1844,20,1,100,10,53,116,3658
1844,18,2,102,2,36,74,3659
1845,35,1,129,8,54,97,3660
1845,75,2,131,3,43,81,3661
1846,22,1,211,2,29,67,3662
1846,35,2,150,8,50,79,3663
1847,18,1,67,10,61,0,3664
1847,104,2,68,6,89,0,3665
1848,75,1,99,8,83,0,3666
1848,76,2,102,5,30,73,3667
1849,20,1,96,9,66,0,3668
1849,86,2,99,3,40,0,3669
1850,85,1,205,4,26,63,3670
1850,18,2,63,9,97,0,3671
1851,96,1,199,8,27,64,3672
1851,35,2,74,9,88,0,3673
1852,104,1,159,6,24,75,3674
1852,20,2,84,9,42,0,3675
1853,22,1,132,8,52,96,3676
1853,75,2,135,5,43,91,3677
1854,86,1,172,6,40,74,3678
1854,96,2,126,7,51,105,3679
1855,18,1,134,10,46,80,3680
1855,22,2,128,7,53,99,3681
1856,104,1,110,10,41,106,3682
1856,75,2,112,3,46,92,3683
1857,85,1,158,7,42,90,3684
1857,76,2,159,4,35,68,3685
1858,80,1,165,4,31,84,3686
1858,82,2,108,10,29,82,3687
1859,82,1,57,10,60,0,3688
1859,80,2,61,0,26,0,3689
1860,80,1,132,7,45,100,3690
1860,82,2,133,8,30,99,3691
1861,15,1,125,9,45,82,3692
1861,86,2,128,6,36,72,3693
1862,15,1,52,10,93,0,3694
1862,86,2,53,4,36,0,3695
1863,15,1,47,10,0,0,3696
1863,86,2,51,2,49,0,3697
1864,86,1,205,5,37,63,3698
1864,15,2,65,10,57,0,3699
1865,86,1,230,4,39,63,3700
1865,15,2,69,10,89,0,3701
1866,95,1,180,5,38,78,3702
1866,39,2,186,1,31,64,3703
1867,83,1,62,10,63,0,3704
1867,58,2,63,1,27,0,3705
1868,58,1,104,10,53,109,3706
1868,39,2,105,3,42,88,3707
1869,95,1,157,4,50,82,3708
1869,83,2,121,9,58,96,3709
1870,58,1,174,10,57,88,3710
1870,95,2,164,9,40,82,3711
1871,83,1,173,7,44,73,3712
1871,39,2,69,9,89,0,3713
1872,58,1,183,5,45,83,3714
1872,83,2,110,10,47,75,3715
1873,95,1,125,9,34,86,3716
1873,39,2,127,3,38,82,3717
1874,95,1,168,6,47,83,3718
1874,83,2,169,5,29,72,3719
1875,58,1,169,4,30,70,3720
1875,39,2,170,2,30,63,3721
1876,83,1,135,9,36,95,3722
1876,39,2,126,9,41,90,3723
1877,58,1,145,8,53,99,3724
1877,95,2,137,9,48,91,3725
1878,48,1,152,5,45,95,3726
1878,62,2,153,5,37,65,3727
1879,48,1,169,5,29,72,3728
1880,62,1,217,5,20,55,3729
1880,17,2,115,10,38,77,3730
1881,48,1,132,9,59,101,3731
1881,62,2,124,8,57,106,3732
1882,17,1,168,6,32,81,3733
1882,48,2,148,7,42,81,3734
1883,62,1,132,8,35,96,3735
1883,17,2,128,10,33,84,3736
1884,54,1,168,8,42,72,3737
1884,46,2,169,6,27,75,3738
1885,46,1,70,10,70,0,3739
1885,63,2,71,5,63,0,3740
1886,63,1,101,7,52,119,3741
1886,54,2,102,4,42,99,3742
1887,54,1,144,6,48,83,3743
1887,46,2,145,8,33,93,3744
1888,46,1,163,7,56,88,3745
1888,63,2,145,8,41,95,3746
1889,54,1,153,6,41,77,3747
1889,63,2,146,7,33,78,3748
1890,54,1,146,5,41,79,3749
1890,46,2,147,2,28,57,3750
1891,63,1,203,3,34,60,3751
1891,71,2,109,6,41,107,3752
1892,81,1,50,7,119,0,3753
1892,54,2,51,1,26,0,3754
1893,46,1,210,8,32,58,3755
1893,101,2,50,10,109,0,3756
1894,90,1,153,7,46,91,3757
1894,71,2,106,8,66,114,3758
1895,81,1,75,7,88,0,3759
1895,63,2,78,4,46,0,3760
1896,101,1,17,10,0,0,3761
1896,54,2,18,1,0,0,3762
1897,54,1,201,8,32,52,3763
1897,90,2,73,4,38,0,3764
1898,46,1,226,4,35,67,3765
1898,71,2,84,7,44,0,3766
1899,81,1,132,6,48,92,3767
1899,101,2,61,9,98,0,3768
1900,71,1,102,9,40,119,3769
1900,54,2,107,1,34,52,3770
1901,81,1,47,7,0,0,3771
1901,46,2,48,2,0,0,3772
1902,63,1,182,6,29,72,3773
1902,90,2,181,7,43,76,3774
1903,63,1,149,7,53,82,3775
1903,46,2,150,2,17,58,3776
1904,101,1,10,10,0,0,3777
1904,90,2,13,1,0,0,3778
1905,81,1,51,10,98,0,3779
1905,71,2,52,1,33,0,3780
1906,71,1,178,6,27,70,3781
1906,101,2,61,10,96,0,3782
1907,46,1,152,9,36,80,3783
1907,90,2,156,5,51,80,3784
1908,63,1,124,10,43,94,3785
1908,54,2,121,9,40,99,3786
1909,81,1,45,10,0,0,3787
1909,90,2,47,2,0,0,3788
1910,101,1,31,10,0,0,3789
1910,63,2,35,0,0,0,3790
1911,54,1,139,9,47,100,3791
1911,46,2,11,2,0,0,3792
1912,47,1,202,8,33,62,3793
1912,10,2,141,10,37,82,3794
1913,47,1,124,6,53,101,3795
1913,10,2,128,7,52,102,3796
1914,47,1,219,6,27,49,3797
1914,10,2,208,7,35,74,3798
1915,47,1,283,1,25,51,3799
1915,10,2,148,10,51,78,3800
1916,41,1,145,4,54,86,3801
1916,65,2,52,10,83,0,3802
1917,44,1,40,10,0,0,3803
1917,89,2,41,2,0,0,3804
1918,94,1,18,10,0,0,3805
1918,88,2,19,0,0,0,3806
1919,94,1,57,10,91,0,3807
1919,44,2,58,4,43,0,3808
1920,41,1,113,5,59,106,3809
1920,89,2,88,10,64,0,3810
1921,89,1,133,3,54,102,3811
1921,65,2,83,10,69,0,3812
1922,44,1,37,10,0,0,3813
1922,88,2,38,1,0,0,3814
1923,94,1,43,10,0,0,3815
1923,41,2,44,1,0,0,3816
1924,89,1,84,9,76,0,3817
1924,88,2,88,3,44,0,3818
1925,65,1,148,10,27,66,3819
1925,94,2,36,10,0,0,3820
1926,44,1,30,10,0,0,3821
1926,41,2,31,1,0,0,3822
1927,94,1,24,10,0,0,3823
1927,89,2,27,0,0,0,3824
1928,65,1,47,10,0,0,3825
1928,44,2,48,1,0,0,3826
1929,88,1,119,10,61,108,3827
1929,41,2,100,10,78,119,3828
1930,32,1,104,9,59,115,3829
1930,27,2,100,6,85,120,3830
1931,32,1,109,6,49,79,3831
1931,25,2,62,8,55,0,3832
1932,25,1,96,9,76,0,3833
1932,32,2,97,8,68,0,3834
1933,8,1,99,6,59,0,3835
1933,27,2,100,8,70,119,3836
1934,25,1,113,6,67,110,3837
1934,27,2,71,10,86,0,3838
1935,8,1,78,10,78,0,3839
1935,32,2,79,3,35,0,3840
1936,32,1,121,4,27,57,3841
1936,27,2,68,5,59,0,3842
1937,25,1,178,5,28,69,3843
1937,8,2,141,9,47,80,3844
1938,32,1,121,7,38,97,3845
1938,25,2,94,9,72,0,3846
1939,27,1,141,3,57,100,3847
1939,8,2,114,6,54,102,3848
1940,27,1,101,8,67,120,3849
1940,25,2,98,9,62,0,3850
1941,32,1,155,7,43,82,3851
1941,8,2,47,10,0,0,3852
1942,25,1,158,5,40,75,3853
1942,8,2,57,10,82,0,3854
1943,32,1,173,2,33,78,3855
1943,27,2,29,10,0,0,3856
1944,19,1,245,2,25,47,3857
1944,61,2,205,8,30,58,3858
1945,17,1,175,9,30,67,3859
1945,19,2,160,8,34,85,3860
1946,17,1,181,4,37,80,3861
1946,61,2,168,8,35,62,3862
1947,61,1,110,6,64,109,3863
1947,19,2,111,4,49,75,3864
1948,19,1,170,5,41,66,3865
1948,17,2,164,10,36,78,3866
1949,61,1,120,9,39,104,3867
1949,17,2,124,4,33,73,3868
1950,48,1,123,8,58,105,3869
1950,34,2,109,10,49,105,3870
1951,34,1,176,6,51,92,3871
1951,42,2,139,10,60,100,3872
1952,48,1,106,10,60,114,3873
1952,42,2,107,2,45,88,3874
1953,34,1,139,6,33,98,3875
1953,48,2,140,6,54,98,3876
1954,34,1,157,7,31,85,3877
1954,42,2,101,10,39,103,3878
1955,42,1,82,10,82,0,3879
1955,48,2,83,5,52,0,3880
1956,4,1,179,7,35,69,3881
1956,28,2,180,5,28,49,3882
1957,4,1,162,5,36,76,3883
1957,28,2,89,10,74,0,3884
1958,28,1,162,8,51,88,3885
1958,4,2,166,1,25,61,3886
1959,92,1,105,9,53,108,3887
1959,36,2,107,3,41,79,3888
1960,92,1,106,9,53,97,3889
1960,36,2,111,2,25,72,3890
1961,34,1,164,9,36,83,3891
1961,17,2,147,7,58,96,3892
1962,34,1,170,6,51,83,3893
1962,17,2,170,8,34,73,3894
1963,17,1,156,5,40,83,3895
1963,34,2,157,2,35,76,3896
1964,60,1,132,10,58,86,3897
1964,102,2,125,10,51,89,3898
1965,102,1,101,7,66,120,3899
1965,3,2,103,2,33,46,3900
1966,40,1,171,6,29,82,3901
1966,29,2,94,10,51,0,3902
1967,27,1,95,10,62,0,3903
1967,71,2,75,2,47,0,3904
1968,71,1,112,6,75,113,3905
1968,29,2,113,6,45,105,3906
1969,27,1,86,10,88,0,3907
1969,40,2,87,4,36,0,3908
1970,40,1,154,6,43,85,3909
1970,71,2,110,3,70,113,3910
1971,29,1,144,3,47,87,3911
1971,27,2,88,9,73,0,3912
1972,40,1,146,5,53,92,3913
1972,27,2,80,10,78,0,3914
1973,29,1,122,8,43,103,3915
1973,71,2,123,3,37,86,3916
1974,27,1,105,6,76,118,3917
1974,29,2,106,9,42,112,3918
1975,82,1,286,5,28,40,3919
1975,5,2,18,2,0,0,3920
1976,59,1,224,4,37,60,3921
1976,45,2,76,8,55,0,3922
1977,57,1,146,9,49,81,3923
1977,5,2,73,9,71,0,3924
1978,82,1,163,7,45,76,3925
1978,59,2,102,10,62,109,3926
1979,77,1,142,5,45,92,3927
1979,45,2,143,4,50,92,3928
1980,45,1,56,10,66,0,3929
1980,82,2,57,1,28,0,3930
1981,57,1,100,7,68,120,3931
1981,59,2,101,5,69,90,3932
1982,5,1,74,10,87,0,3933
1982,59,2,78,1,43,0,3934
1983,57,1,86,8,81,0,3935
1983,45,2,87,3,51,0,3936
1984,82,1,344,4,19,35,3937
1984,77,2,54,9,86,0,3938
1985,45,1,158,5,49,85,3939
1985,5,2,98,10,56,0,3940
1986,59,1,175,9,28,69,3941
1986,77,2,46,10,0,0,3942
1987,82,1,240,8,24,41,3943
1987,57,2,91,10,66,0,3944
1988,41,1,88,10,64,0,3945
1988,57,2,89,2,56,0,3946
1989,41,1,109,10,45,98,3947
1989,57,2,113,1,33,83,3948
1990,41,1,101,10,64,119,3949
1990,57,2,102,4,70,118,3950
1991,62,1,138,7,39,96,3951
1991,42,2,139,7,47,95,3952
1992,62,1,185,6,43,72,3953
1992,42,2,135,7,33,104,3954
1993,62,1,147,9,49,87,3955
1993,42,2,118,9,62,112,3956
1994,59,1,177,6,34,86,3957
1994,5,2,86,10,37,0,3958
1995,24,1,135,10,52,97,3959
1995,4,2,140,6,37,82,3960
1996,24,1,108,10,60,106,3961
1996,4,2,103,10,57,113,3962
1997,27,1,192,1,30,62,3963
1997,81,2,56,10,89,0,3964
1998,81,1,93,4,61,0,3965
1998,27,2,94,1,34,0,3966
1999,81,1,113,7,47,106,3967
1999,27,2,117,5,49,90,3968
2000,81,1,127,2,47,89,3969
2000,27,2,128,6,33,88,3970
2001,27,1,185,7,45,85,3971
2001,81,2,71,10,74,0,3972
2002,81,1,101,9,60,119,3973
2002,27,2,102,6,32,77,3974
2003,40,1,122,7,59,97,3975
2003,51,2,123,5,61,90,3976
2004,19,1,166,6,32,71,3977
2004,29,2,103,8,62,119,3978
2005,78,1,188,5,33,74,3979
2005,2,2,185,9,42,73,3980
2006,40,1,178,5,40,81,3981
2006,68,2,162,7,49,83,3982
2007,29,1,111,10,44,112,3983
2007,51,2,112,4,31,93,3984
2008,19,1,162,5,45,85,3985
2008,2,2,145,6,54,97,3986
2009,68,1,132,5,56,103,3987
2009,19,2,134,5,29,77,3988
2010,78,1,102,7,65,115,3989
2010,40,2,103,8,54,111,3990
2011,2,1,170,7,22,68,3991
2011,29,2,85,8,78,0,3992
2012,78,1,175,7,45,87,3993
2012,29,2,85,7,87,0,3994
2013,19,1,192,7,36,66,3995
2013,40,2,37,10,0,0,3996
2014,51,1,170,7,33,63,3997
2014,68,2,122,8,58,105,3998
2015,51,1,185,2,44,79,3999
2015,78,2,172,9,38,68,4000
2016,68,1,161,6,31,73,4001
2016,2,2,164,5,27,44,4002
2017,40,1,117,5,42,101,4003
2017,29,2,110,6,64,112,4004
2018,40,1,133,7,39,95,4005
2018,2,2,136,5,38,83,4006
2019,78,1,174,6,44,91,4007
2019,68,2,125,10,31,62,4008
2020,19,1,206,3,38,68,4009
2020,51,2,177,10,36,76,4010
2021,29,1,123,7,41,95,4011
2021,68,2,126,5,46,99,4012
2022,2,1,165,6,29,67,4013
2022,51,2,166,4,30,69,4014
2023,78,1,97,5,33,0,4015
2023,43,2,80,8,31,0,4016
2024,78,1,89,10,62,0,4017
2024,43,2,93,2,61,0,4018
2025,78,1,135,7,50,96,4019
2025,19,2,138,2,51,87,4020
2026,7,1,175,4,36,87,4021
2026,13,2,127,9,44,87,4022
2027,87,1,189,2,32,77,4023
2027,74,2,21,10,0,0,4024
2028,21,1,185,2,40,75,4025
2028,67,2,67,10,86,0,4026
2029,74,1,26,10,0,0,4027
2029,67,2,27,0,0,0,4028
2030,87,1,155,8,45,83,4029
2030,13,2,46,10,0,0,4030
2031,21,1,181,5,35,71,4031
2031,7,2,104,10,44,95,4032
2032,67,1,135,5,62,92,4033
2032,87,2,141,6,40,86,4034
2033,13,1,137,7,23,98,4035
2033,21,2,138,5,33,60,4036
2034,74,1,31,10,0,0,4037
2034,7,2,35,0,0,0,4038
