batter_id, bowler_id, batter_team_id, bowler_team_id, runs_scored_in_inning, balls_played_in_inning, fours_in_inning, sixes_in_inning, out
1917,1916,103,53,23,16,1,2,0
1917,1327,103,53,0,2,0,0,2
1260,1327,103,53,7,7,1,0,1
1919,1327,103,53,8,4,0,1,0
1918,1916,103,53,0,5,0,0,1
1261,1916,103,53,0,1,0,0,1
1919,548,103,53,4,7,0,0,1
1257,548,103,53,8,15,0,0,0
1257,1916,103,53,1,4,0,0,0
1919,1916,103,53,2,2,0,0,0
1257,991,103,53,10,11,1,0,2
1919,991,103,53,3,4,0,0,0
1919,659,103,53,8,10,0,0,1
1257,659,103,53,0,3,0,0,1
1920,991,103,53,13,15,0,1,1
1920,659,103,53,3,3,0,0,0
1258,659,103,53,9,7,1,0,0
1258,991,103,53,2,2,0,0,1
1921,659,103,53,1,5,0,0,0
1921,991,103,53,0,2,0,0,1
1922,1916,93,53,1,6,0,0,1
1923,1916,93,53,24,17,2,2,0
1368,1329,93,53,4,11,0,0,1
1923,1329,93,53,7,9,1,0,0
1368,1916,93,53,3,7,0,0,0
1367,1329,93,53,1,4,0,0,0
1923,1327,93,53,5,6,0,0,0
1367,1327,93,53,3,6,0,0,0
1367,659,93,53,1,3,0,0,1
1923,659,93,53,8,13,0,0,0
1924,659,93,53,4,8,0,0,2
1923,991,93,53,20,12,2,1,1
1924,991,93,53,7,9,1,0,0
1925,659,93,53,0,2,0,0,1
1923,548,93,53,14,12,0,1,1
1925,548,93,53,1,1,0,0,0
1926,659,93,53,1,1,0,0,0
1926,548,93,53,1,3,0,0,1
1927,548,93,53,4,6,0,0,0
1927,1327,93,53,0,1,0,0,0
1374,1327,93,53,6,6,1,0,1
1377,1327,93,53,0,1,0,0,0
1374,548,93,53,8,3,0,1,0
1377,548,93,53,1,3,0,0,1
1378,1327,93,53,2,4,0,0,0
1914,1378,53,93,10,11,2,0,0
1326,1378,53,93,2,1,0,0,0
1914,1926,53,93,21,17,3,0,0
1326,1926,53,93,5,7,0,0,1
1915,1926,53,93,3,6,0,0,0
1915,1924,53,93,19,15,1,1,0
1914,1924,53,93,5,8,0,0,0
1915,1374,53,93,2,3,0,0,0
1914,1374,53,93,4,3,0,0,0
1914,1927,53,93,0,2,0,0,1
1327,1927,53,93,4,6,0,0,1
1915,1927,53,93,7,5,0,1,0
1327,1924,53,93,1,6,0,0,0
1327,1922,53,93,2,3,0,0,0
1915,1922,53,93,7,13,1,0,1
547,1922,53,93,9,6,0,1,1
545,1927,53,93,1,6,0,0,0
545,1922,53,93,0,7,0,0,0
659,1374,53,93,2,2,0,0,0
545,1374,53,93,9,4,2,0,0
659,1922,53,93,2,4,0,0,1
1916,1922,53,93,1,2,0,0,0
1916,1927,53,93,8,6,1,0,1
1254,1330,103,53,2,2,0,0,0
1917,1330,103,53,19,10,3,1,0
1254,1327,103,53,0,3,0,0,0
1918,1327,103,53,2,5,0,0,0
1260,991,103,53,19,14,2,1,0
1918,991,103,53,19,22,1,0,0
1918,1329,103,53,7,12,0,0,0
1260,1329,103,53,17,26,1,0,0
1919,1329,103,53,6,7,0,0,0
1260,659,103,53,9,6,0,1,0
1260,548,103,53,12,17,0,1,3
1257,1329,103,53,3,5,0,0,2
1920,548,103,53,3,4,0,0,0
1920,1327,103,53,1,4,0,0,1
1920,1330,103,53,3,3,0,0,0
1260,1330,103,53,2,3,0,0,1
1258,1327,103,53,10,4,0,1,0
1259,1327,103,53,1,1,0,0,0
1259,1330,103,53,11,5,0,1,0
1258,1330,103,53,1,1,0,0,0
1327,1921,53,103,12,8,1,1,0
659,1261,53,103,9,14,1,0,1
659,1921,53,103,27,19,3,0,0
547,1261,53,103,0,1,0,0,0
1326,1920,53,103,7,7,1,0,1
1326,1918,53,103,11,8,1,0,0
1916,1918,53,103,1,1,0,0,0
1330,1918,53,103,12,9,0,1,1
1330,1920,53,103,3,6,0,0,0
548,1918,53,103,5,5,0,0,0
548,1920,53,103,9,4,0,1,0
1329,1918,53,103,1,1,0,0,0
548,1259,53,103,6,3,1,0,0
1329,1259,53,103,2,4,0,0,0
991,1259,53,103,1,3,0,0,1
1918,1927,103,93,9,5,0,1,0
1254,1927,103,93,1,4,0,0,1
1918,1378,103,93,4,5,0,0,0
1254,1378,103,93,0,1,0,0,1
1260,1378,103,93,10,6,1,0,0
1260,1371,103,93,4,12,0,0,1
1918,1371,103,93,7,8,1,0,0
1918,1924,103,93,10,6,1,0,0
1260,1922,103,93,7,9,0,0,1
1918,1922,103,93,10,12,0,0,0
1260,1927,103,93,11,6,2,0,0
1918,1374,103,93,3,7,0,0,1
1260,1374,103,93,5,4,0,0,0
1928,1374,103,93,5,7,0,0,0
1928,1922,103,93,2,8,0,0,0
1928,1927,103,93,10,7,0,1,1
1919,1927,103,93,3,4,0,0,0
1919,1924,103,93,2,2,0,0,1
1929,1924,103,93,6,6,1,0,1
1928,1924,103,93,3,8,0,0,0
1258,1927,103,93,3,4,0,0,0
1929,1927,103,93,1,1,0,0,0
1258,1924,103,93,0,1,0,0,1
1920,1924,103,93,1,1,0,0,0
1920,1374,103,93,0,1,0,0,1
1261,1374,103,93,9,7,0,0,1
1921,1374,103,93,6,4,0,0,0
1261,1924,103,93,6,4,0,0,0
1921,1924,103,93,1,2,0,0,0
1368,1921,93,103,19,23,1,0,0
1923,1921,93,103,13,13,0,1,2
1923,1261,93,103,12,13,1,1,0
1368,1261,93,103,20,15,2,1,0
1922,1921,93,103,3,8,0,0,1
1922,1261,93,103,2,4,0,0,0
1368,1918,93,103,2,6,0,0,0
1367,1918,93,103,6,7,1,0,0
1367,1920,93,103,11,14,1,0,0
1368,1920,93,103,7,8,0,0,1
1924,1920,93,103,9,11,0,0,1
1924,1918,93,103,10,8,0,1,0
1924,1930,93,103,22,11,0,2,0
1367,1930,93,103,2,3,0,0,0
1925,1918,93,103,2,3,0,0,1
1371,1930,93,103,9,6,1,0,0
1931,1930,93,103,7,7,0,0,0
1371,1920,93,103,2,5,0,0,1
1931,1920,93,103,2,3,0,0,0
1371,1258,93,103,13,5,3,0,0
1931,1258,93,103,1,1,0,0,0
1931,1261,93,103,0,1,0,0,1
1374,1261,93,103,1,4,0,0,1
1371,1261,93,103,3,3,0,0,0
1378,1920,93,103,0,1,0,0,1
1917,1927,103,93,6,5,1,0,0
1917,1926,103,93,15,9,2,1,0
1260,1926,103,93,1,3,0,0,0
1917,1371,103,93,8,9,1,0,0
1928,1371,103,93,2,1,0,0,0
1917,1924,103,93,20,12,0,3,0
1917,1374,103,93,2,6,0,0,1
1917,1922,103,93,6,4,0,1,0
1261,1922,103,93,3,5,0,0,0
1261,1932,103,93,6,4,1,0,0
1928,1932,103,93,4,4,1,0,1
1257,1932,103,93,0,1,0,0,0
1257,1922,103,93,2,4,0,0,1
1929,1932,103,93,7,3,1,0,0
1261,1926,103,93,10,8,1,0,1
1929,1926,103,93,4,4,0,0,0
1929,1371,103,93,3,2,0,0,0
1261,1371,103,93,7,4,1,0,0
1367,1921,93,103,5,4,0,0,0
1367,1261,93,103,5,4,1,0,0
1368,1259,93,103,8,3,0,1,0
1367,1259,93,103,4,3,0,0,0
1367,1917,93,103,3,4,0,0,1
1368,1917,93,103,6,4,1,0,1
1924,1917,93,103,7,7,0,0,0
1931,1917,93,103,1,2,0,0,1
1927,1920,93,103,2,2,0,0,0
1927,1917,93,103,5,7,0,0,0
1927,1930,93,103,3,3,0,0,0
1927,1261,93,103,3,4,0,0,0
1371,1259,93,103,3,2,0,0,0
1927,1259,93,103,4,4,1,0,0
1326,1924,53,93,10,7,1,0,0
1326,1371,53,93,10,9,0,1,0
1914,1371,53,93,1,3,0,0,1
1326,1922,53,93,14,10,0,1,0
1326,1377,53,93,13,9,1,0,0
1915,1377,53,93,2,6,0,0,1
547,1377,53,93,5,3,0,0,0
547,1927,53,93,3,4,0,0,1
1326,1927,53,93,8,5,0,1,1
547,1932,53,93,13,4,1,1,0
1933,1932,53,93,1,2,0,0,0
1933,1927,53,93,4,6,0,0,1
1933,1924,53,93,2,3,0,0,0
547,1924,53,93,1,3,0,0,0
1821,1927,53,93,1,1,0,0,0
1821,1924,53,93,6,4,1,0,1
1916,1924,53,93,5,2,1,0,0
548,1927,53,93,1,2,0,0,1
659,1927,53,93,3,2,0,0,0
1329,1927,53,93,2,1,0,0,0
1931,1916,93,53,4,6,0,0,1
1931,1329,93,53,18,12,4,0,0
1922,548,93,53,18,14,1,1,0
1922,991,93,53,9,12,0,0,0
1367,991,93,53,0,1,0,0,1
1922,659,93,53,12,11,1,0,0
1927,659,93,53,7,10,0,0,0
1927,991,93,53,2,2,0,0,0
1922,1329,93,53,8,5,0,1,1
1927,1329,93,53,0,1,0,0,1
1371,1329,93,53,2,3,0,0,0
1374,1329,93,53,1,4,0,0,0
1374,1916,93,53,5,4,0,0,0
1371,1916,93,53,2,2,0,0,1
1926,1329,93,53,0,2,0,0,1
1932,1329,93,53,0,1,0,0,0
955,1094,36,23,9,10,0,0,0
1380,1094,36,23,2,4,0,0,1
955,1938,36,23,3,5,0,0,0
1380,1938,36,23,0,4,0,0,0
1544,1094,36,23,5,7,1,0,0
1544,1938,36,23,2,7,0,0,1
1934,1938,36,23,0,2,0,0,0
955,1941,36,23,25,15,3,1,0
1934,1941,36,23,1,1,0,0,0
955,1940,36,23,16,12,2,0,0
1934,1940,36,23,0,1,0,0,1
1935,1940,36,23,10,9,0,1,0
1935,1941,36,23,1,3,0,0,1
955,1936,36,23,20,13,2,0,0
1935,1936,36,23,11,5,0,1,0
1935,1094,36,23,2,3,0,0,0
955,1314,36,23,3,3,0,0,0
1935,1314,36,23,8,3,0,1,0
1870,1941,36,23,1,1,0,0,0
1870,1936,36,23,2,3,0,0,0
1870,1940,36,23,1,3,0,0,1
959,1936,36,23,8,3,0,1,0
959,1941,36,23,2,4,0,0,0
1936,955,23,36,21,9,1,2,0
1088,955,23,36,1,3,0,0,0
1936,1870,23,36,24,10,1,3,0
1088,1870,23,36,8,8,1,0,0
1088,1380,23,36,17,5,2,1,0
1936,1380,23,36,0,1,0,0,0
1936,1872,23,36,20,6,0,3,1
1088,1872,23,36,9,3,2,0,0
1936,1935,23,36,7,3,0,1,0
1088,1935,23,36,13,7,2,0,1
1937,1872,23,36,8,3,1,0,0
1937,1935,23,36,3,2,0,0,0
1937,1873,23,36,0,1,0,0,1
1091,1873,23,36,3,5,0,0,0
1091,1935,23,36,1,3,0,0,0
1314,1935,23,36,4,3,1,0,0
1942,1309,38,22,12,8,1,1,1
1943,1307,38,22,3,3,0,0,0
1942,1307,38,22,4,3,0,0,0
1943,1309,38,22,7,4,1,0,0
939,1307,38,22,1,2,0,0,0
940,1307,38,22,5,10,1,0,0
940,1897,38,22,2,3,0,0,0
939,1897,38,22,10,5,2,0,0
1389,1897,38,22,12,7,1,0,0
940,1305,38,22,9,5,0,1,1
1389,1305,38,22,5,8,0,0,0
1389,1891,38,22,7,8,0,0,0
940,1891,38,22,1,3,0,0,0
1394,1305,38,22,7,5,0,1,0
1394,1891,38,22,11,7,2,0,0
1389,1304,38,22,19,12,1,1,1
1394,1304,38,22,4,2,1,0,1
935,1304,38,22,7,5,1,0,1
935,1897,38,22,1,3,0,0,0
1391,1304,38,22,4,3,0,0,0
1389,1309,38,22,4,3,0,0,0
1391,1309,38,22,9,7,1,0,0
942,1304,38,22,6,3,0,1,0
942,1309,38,22,2,2,0,0,0
1391,1307,38,22,7,4,1,0,0
942,1307,38,22,0,1,0,0,0
1944,1307,38,22,1,1,0,0,0
1317,1394,22,38,4,6,1,0,1
1305,1393,22,38,1,1,0,0,0
1481,1393,22,38,5,10,0,0,1
1305,1394,22,38,0,1,0,0,1
1303,1394,22,38,1,2,0,0,0
1481,1394,22,38,12,7,0,2,1
1303,1393,22,38,4,9,0,0,1
1303,939,22,38,6,7,1,0,2
1481,939,22,38,1,3,0,0,1
1302,939,22,38,1,2,0,0,0
1302,1393,22,38,0,3,0,0,1
1304,1393,22,38,9,13,0,0,0
1304,939,22,38,8,12,0,1,1
1891,1393,22,38,4,5,1,0,0
1304,1391,22,38,18,13,1,1,0
1891,1391,22,38,10,11,1,0,0
1891,1944,22,38,8,9,0,0,0
1304,1944,22,38,1,3,0,0,1
1891,942,22,38,6,6,0,0,0
1304,942,22,38,28,13,4,1,0
1891,939,22,38,3,3,0,0,0
1542,1944,22,38,1,1,0,0,0
1542,939,22,38,7,7,0,0,1
1309,1944,22,38,7,2,0,1,0
1307,1944,22,38,2,4,0,0,0
661,955,85,36,9,7,2,0,0
662,965,85,36,0,1,0,0,1
663,965,85,36,1,2,0,0,1
661,965,85,36,16,8,1,1,0
671,965,85,36,11,7,2,0,0
661,1873,85,36,25,8,0,4,0
671,955,85,36,6,7,1,0,1
671,1935,85,36,20,10,2,1,0
661,1935,85,36,22,8,0,3,0
661,1380,85,36,10,5,2,0,0
671,1380,85,36,5,7,0,0,0
661,963,85,36,9,6,0,1,1
671,963,85,36,11,6,2,0,0
671,1873,85,36,2,4,0,0,0
1866,955,85,36,12,6,2,0,0
666,955,85,36,8,4,0,1,0
666,963,85,36,13,6,2,0,0
1866,963,85,36,19,6,1,2,0
1866,1873,85,36,16,4,1,2,1
666,1873,85,36,1,1,0,0,0
667,1873,85,36,1,1,0,0,0
667,1380,85,36,20,6,1,2,0
955,1362,36,85,4,6,0,0,1
1380,667,36,85,5,11,1,0,0
1380,1362,36,85,8,6,0,1,0
1544,1362,36,85,2,6,0,0,0
1544,667,36,85,4,3,0,0,0
1380,1866,36,85,13,5,1,1,0
1544,1866,36,85,5,5,1,0,0
1380,670,36,85,0,1,0,0,1
1934,670,36,85,4,6,0,0,0
1544,670,36,85,6,5,1,0,0
1934,1866,36,85,8,8,0,1,0
1544,661,36,85,9,5,0,1,0
1934,661,36,85,3,4,0,0,1
1934,671,36,85,11,6,1,1,0
1935,661,36,85,4,7,1,0,1
1544,671,36,85,8,6,0,1,0
1935,671,36,85,1,2,0,0,0
959,661,36,85,0,2,0,0,0
959,671,36,85,11,4,1,1,0
959,662,36,85,0,1,0,0,1
1544,662,36,85,1,5,0,0,0
1945,667,36,85,0,2,0,0,1
965,667,36,85,11,6,2,0,0
965,662,36,85,1,3,0,0,0
963,662,36,85,2,2,0,0,1
1382,662,36,85,1,1,0,0,0
1382,667,36,85,1,2,0,0,0
1946,1861,30,86,1,6,0,0,0
1947,1861,30,86,5,6,1,0,0
1946,952,30,86,3,6,0,0,0
1947,952,30,86,14,6,3,0,0
1946,949,30,86,1,2,0,0,0
1947,949,30,86,4,3,1,0,1
1948,949,30,86,0,1,0,0,1
1949,949,30,86,1,3,0,0,0
1946,1957,30,86,0,1,0,0,1
1950,1957,30,86,11,10,1,0,0
1949,1957,30,86,10,7,1,0,0
1950,949,30,86,1,4,0,0,0
1950,1860,30,86,3,4,0,0,1
1949,1860,30,86,12,11,2,0,0
1949,1861,30,86,2,4,0,0,0
1950,1861,30,86,2,2,0,0,0
1951,1860,30,86,2,8,0,0,0
1949,946,30,86,0,1,0,0,1
1952,946,30,86,6,7,1,0,1
1952,1860,30,86,1,1,0,0,0
1951,946,30,86,5,3,1,0,0
1953,946,30,86,1,1,0,0,0
1953,949,30,86,6,9,0,0,0
1951,949,30,86,2,3,0,0,0
1953,1861,30,86,2,3,0,0,0
1951,1861,30,86,5,3,1,0,0
1951,952,30,86,2,3,0,0,0
1953,952,30,86,1,1,0,0,0
1954,952,30,86,0,1,0,0,0
1955,952,30,86,1,1,0,0,0
1858,1953,86,30,7,8,0,1,0
951,1956,86,30,5,5,1,0,0
1858,1956,86,30,4,2,1,0,1
951,1953,86,30,15,4,2,1,0
1858,1954,86,30,2,4,0,0,0
951,1954,86,30,1,2,0,0,1
946,1956,86,30,5,4,1,0,0
1457,1956,86,30,0,1,0,0,0
946,1954,86,30,6,4,1,0,0
1457,1954,86,30,2,2,0,0,0
1457,1948,86,30,23,11,3,1,0
946,1948,86,30,5,5,0,0,1
1457,1952,86,30,9,8,0,0,0
946,1952,86,30,2,2,0,0,0
947,1948,86,30,3,8,0,0,0
1457,1951,86,30,5,5,0,0,0
947,1951,86,30,1,1,0,0,0
947,1952,86,30,8,5,1,0,0
1473,1094,84,23,4,3,1,0,1
1472,1094,84,23,1,2,0,0,0
1471,1094,84,23,4,7,1,0,0
1472,1938,84,23,8,12,2,0,0
1471,1958,84,23,0,1,0,0,1
1470,1958,84,23,2,4,0,0,0
1472,1958,84,23,0,3,0,0,1
1478,1958,84,23,13,12,1,1,0
1470,1938,84,23,4,5,0,0,0
1478,1938,84,23,3,7,0,0,0
1470,1941,84,23,7,5,1,0,0
1478,1941,84,23,13,8,1,1,0
1470,1940,84,23,17,9,3,0,0
1478,1094,84,23,16,6,0,2,0
1470,1094,84,23,2,3,0,0,1
1478,1940,84,23,7,4,1,0,0
1475,1094,84,23,0,3,0,0,0
1475,1941,84,23,1,4,0,0,0
1475,1958,84,23,0,1,0,0,1
1474,1958,84,23,1,1,0,0,0
1474,1941,84,23,1,2,0,0,1
1476,1941,84,23,1,3,0,0,1
1476,1940,84,23,2,5,0,0,0
1480,1941,84,23,1,3,0,0,0
1480,1958,84,23,2,2,0,0,0
1480,1940,84,23,2,3,0,0,0
1484,1940,84,23,1,2,0,0,0
1879,1940,84,23,1,1,0,0,0
1936,1480,23,84,1,4,0,0,1
1088,1480,23,84,1,1,0,0,0
1939,1480,23,84,1,2,0,0,0
1088,1484,23,84,2,3,0,0,1
1314,1484,23,84,5,4,1,0,0
1314,1480,23,84,2,10,0,0,0
1939,1484,23,84,0,1,0,0,1
1091,1484,23,84,5,4,1,0,0
1091,1480,23,84,0,1,0,0,1
1093,1480,23,84,11,6,1,1,0
1093,1474,23,84,16,10,2,1,0
1314,1474,23,84,3,8,0,0,0
1314,1470,23,84,14,16,1,1,0
1093,1470,23,84,1,5,0,0,1
1093,1879,23,84,9,4,0,1,0
1314,1879,23,84,1,2,0,0,0
1940,1470,23,84,1,3,0,0,0
1314,1472,23,84,1,6,0,0,1
1940,1472,23,84,3,5,0,0,0
1941,1472,23,84,0,3,0,0,1
1940,1879,23,84,0,1,0,0,1
1941,1879,23,84,1,2,0,0,0
1094,1879,23,84,0,3,0,0,0
1094,1472,23,84,11,4,2,0,0
1958,1472,23,84,10,4,1,0,0
1958,1474,23,84,2,2,0,0,0
1094,1474,23,84,7,4,1,0,0
1942,1861,38,86,10,12,1,0,0
1942,952,38,86,9,7,0,1,0
1943,952,38,86,0,1,0,0,0
1943,1861,38,86,0,2,0,0,1
941,1861,38,86,1,5,0,0,0
941,952,38,86,8,4,2,0,0
1942,946,38,86,0,1,0,0,1
1389,946,38,86,3,13,0,0,1
1389,1860,38,86,9,8,0,1,0
941,1860,38,86,0,2,0,0,1
940,1860,38,86,0,3,0,0,0
1394,946,38,86,3,5,0,0,0
1394,1860,38,86,5,7,0,0,1
1944,946,38,86,0,1,0,0,0
1944,1860,38,86,3,2,0,0,0
935,1860,38,86,0,2,0,0,0
1944,1458,38,86,2,6,0,0,1
935,1458,38,86,3,3,0,0,0
1944,949,38,86,2,2,0,0,0
935,949,38,86,3,6,0,0,0
1391,1458,38,86,4,4,1,0,0
1391,949,38,86,3,4,0,0,0
1393,1458,38,86,0,1,0,0,1
1858,1394,86,38,10,7,0,1,0
951,1394,86,38,0,5,0,0,0
1858,1393,86,38,16,6,2,1,0
1858,939,86,38,2,5,0,0,1
950,939,86,38,0,1,0,0,0
951,1393,86,38,6,4,0,1,1
1861,1393,86,38,1,2,0,0,0
1861,1394,86,38,3,5,0,0,0
950,1394,86,38,18,7,1,2,0
1861,1391,86,38,5,4,1,0,0
950,1391,86,38,6,2,0,1,0
1470,955,84,36,12,6,1,1,0
1471,965,84,36,2,3,0,0,0
1470,965,84,36,5,7,1,0,1
1471,1870,84,36,13,10,1,1,0
1478,965,84,36,14,8,2,1,0
1478,1870,84,36,1,2,0,0,0
1478,955,84,36,0,2,0,0,1
1473,1380,84,36,5,9,0,0,1
1473,1935,84,36,2,2,0,0,0
1471,1935,84,36,1,3,0,0,1
1476,1935,84,36,1,4,0,0,1
1476,1380,84,36,1,1,0,0,0
1474,1935,84,36,9,8,2,0,1
1474,955,84,36,3,4,0,0,0
1476,955,84,36,0,5,0,0,0
1472,1935,84,36,0,1,0,0,1
1877,1935,84,36,9,6,0,1,0
1877,955,84,36,11,3,1,1,0
1480,1935,84,36,1,1,0,0,0
1480,1380,84,36,7,4,1,0,0
1877,1870,84,36,0,1,0,0,1
1480,1870,84,36,8,9,0,0,0
1484,1380,84,36,1,4,0,0,0
1484,1870,84,36,1,2,0,0,0
1480,965,84,36,10,6,1,0,0
1380,1484,36,84,5,5,1,0,1
955,1484,36,84,2,5,0,0,0
1934,1480,36,84,19,10,2,1,0
1934,1484,36,84,2,2,0,0,0
955,1472,36,84,11,6,2,0,0
1934,1472,36,84,0,5,0,0,1
955,1474,36,84,6,5,1,0,0
1934,1474,36,84,4,2,1,0,0
1544,1472,36,84,7,7,1,0,0
955,1879,36,84,11,13,1,0,0
1544,1879,36,84,7,11,0,0,0
955,1470,36,84,9,10,1,0,0
1544,1470,36,84,4,7,0,0,1
1935,1470,36,84,1,4,0,0,0
1935,1474,36,84,14,7,0,1,0
959,1470,36,84,0,1,0,0,1
961,1470,36,84,0,2,0,0,0
1935,1472,36,84,7,3,1,0,0
965,1472,36,84,1,1,0,0,0
965,1474,36,84,3,2,0,0,0
1305,1953,22,30,2,3,0,0,0
1303,1953,22,30,4,9,1,0,0
1305,1950,22,30,9,7,0,1,0
1303,1950,22,30,4,5,0,0,0
1305,1951,22,30,0,4,0,0,1
1481,1951,22,30,0,2,0,0,0
1303,1955,22,30,5,5,1,0,1
1481,1955,22,30,1,1,0,0,0
1481,1952,22,30,4,6,1,0,1
1302,1955,22,30,19,9,2,1,0
1304,1955,22,30,1,3,0,0,1
1304,1952,22,30,6,3,1,0,0
1302,1952,22,30,4,6,0,0,1
1301,1955,22,30,2,6,0,0,0
1301,1952,22,30,1,4,0,0,0
1302,1948,22,30,7,5,1,0,0
1301,1948,22,30,5,6,0,0,0
1302,1950,22,30,18,6,1,1,0
1542,1948,22,30,3,5,0,0,1
1542,1952,22,30,9,5,0,1,0
1309,1948,22,30,1,2,0,0,1
1891,1953,22,30,8,7,1,0,1
1385,1953,22,30,1,3,0,0,0
1891,1948,22,30,3,3,0,0,0
1385,1948,22,30,0,1,0,0,1
1307,1948,22,30,2,2,0,0,0
1959,1307,30,22,7,14,1,0,0
1959,1309,30,22,19,10,3,0,0
1948,1309,30,22,4,1,1,0,0
1948,1307,30,22,0,3,0,0,1
1949,1309,30,22,7,4,1,0,0
1949,1307,30,22,0,2,0,0,1
1949,1385,30,22,2,4,0,0,0
1959,1385,30,22,9,8,1,0,0
1949,1891,30,22,5,9,0,0,0
1959,1891,30,22,4,8,0,0,0
1949,1304,30,22,7,9,0,0,0
1959,1304,30,22,0,1,0,0,1
1950,1304,30,22,10,5,2,0,1
1950,1891,30,22,1,2,0,0,0
1951,1304,30,22,0,1,0,0,0
1951,1891,30,22,3,5,0,0,0
1949,1305,30,22,5,5,0,0,0
1951,1305,30,22,0,2,0,0,1
1953,1305,30,22,1,2,0,0,0
1953,1304,30,22,0,1,0,0,1
1960,1304,30,22,4,7,0,0,0
1960,1305,30,22,6,3,1,0,0
1960,1309,30,22,6,7,0,0,0
1960,1307,30,22,8,4,1,0,0
1952,1307,30,22,1,1,0,0,0
1952,1309,30,22,3,2,0,0,0
1088,667,23,85,3,7,0,0,0
1088,671,23,85,12,6,1,1,0
1936,671,23,85,2,6,0,0,0
1936,667,23,85,6,5,1,0,0
1088,670,23,85,9,4,2,0,0
1936,670,23,85,1,2,0,0,0
1936,661,23,85,5,2,1,0,0
1091,661,23,85,6,9,1,0,0
1091,1963,23,85,11,8,0,1,0
1088,1963,23,85,2,2,0,0,0
1088,661,23,85,0,3,0,0,1
1962,661,23,85,1,4,0,0,0
1962,1963,23,85,5,9,0,0,1
1091,767,23,85,8,4,2,0,1
1962,767,23,85,2,2,0,0,0
1093,767,23,85,14,6,0,2,0
1962,1866,23,85,5,4,1,0,0
1093,1866,23,85,1,2,0,0,0
1093,1963,23,85,1,4,0,0,0
1314,1963,23,85,1,1,0,0,0
1314,661,23,85,1,2,0,0,1
1093,661,23,85,11,4,1,1,0
1093,667,23,85,0,2,0,0,1
1094,667,23,85,7,3,1,0,0
1941,667,23,85,1,1,0,0,0
1941,670,23,85,0,1,0,0,1
1096,670,23,85,12,6,1,1,0
1094,670,23,85,10,4,1,1,1
1958,667,23,85,7,5,0,1,0
1096,667,23,85,1,1,0,0,0
1958,670,23,85,0,1,0,0,0
661,1094,85,23,8,4,2,0,1
663,1094,85,23,2,3,0,0,0
663,1938,85,23,10,6,2,0,0
662,1938,85,23,11,11,2,0,0
662,1094,85,23,14,11,2,0,0
663,1958,85,23,4,2,1,0,1
671,1958,85,23,4,5,1,0,1
671,1938,85,23,1,1,0,0,0
662,1958,85,23,8,7,1,0,0
666,1958,85,23,1,3,0,0,1
666,1096,85,23,1,2,0,0,0
662,1096,85,23,11,11,1,0,0
1379,1958,85,23,14,7,1,1,0
1379,1096,85,23,6,5,1,0,0
1379,1094,85,23,2,3,0,0,0
662,1941,85,23,13,6,1,1,0
1379,1941,85,23,0,1,0,0,1
1866,1941,85,23,1,1,0,0,0
1866,1094,85,23,7,3,0,1,1
667,1941,85,23,9,9,1,0,0
667,1936,85,23,2,4,0,0,0
662,1936,85,23,1,2,0,0,1
670,1941,85,23,4,2,1,0,1
767,1941,85,23,2,3,0,0,1
667,1096,85,23,3,5,0,0,0
767,1096,85,23,4,1,1,0,0
1963,1941,85,23,1,2,0,0,0
1088,1394,23,38,4,7,0,0,1
1936,1394,23,38,0,4,0,0,0
1088,1393,23,38,18,11,2,1,0
1088,939,23,38,8,6,2,0,0
1936,1393,23,38,1,4,0,0,1
1936,1944,23,38,6,3,1,0,0
1088,1944,23,38,1,3,0,0,0
1937,1393,23,38,1,3,0,0,0
1088,1391,23,38,9,8,1,0,0
1937,1391,23,38,4,7,0,0,0
1937,1394,23,38,2,2,0,0,0
1091,1394,23,38,7,5,0,1,0
1091,1391,23,38,2,4,0,0,1
1093,942,23,38,7,5,1,0,0
1937,942,23,38,7,6,0,0,0
1093,1391,23,38,0,2,0,0,1
1314,1391,23,38,0,2,0,0,1
1094,1391,23,38,1,1,0,0,0
1094,942,23,38,0,3,0,0,1
1941,942,23,38,0,3,0,0,0
1937,1944,23,38,9,4,0,1,0
1941,1944,23,38,0,1,0,0,1
1958,1944,23,38,6,8,0,1,1
1958,942,23,38,1,1,0,0,0
1096,1944,23,38,0,1,0,0,1
1937,939,23,38,3,4,0,0,0
1938,939,23,38,2,2,0,0,0
1938,1944,23,38,0,2,0,0,1
1942,1094,38,23,21,11,2,1,0
1943,1094,38,23,7,7,0,0,0
1942,1938,38,23,8,7,1,0,0
1943,1938,38,23,6,5,1,0,0
1943,1958,38,23,10,8,2,0,0
1942,1096,38,23,9,6,1,0,0
1943,1096,38,23,6,6,1,0,0
1942,1936,38,23,3,3,0,0,0
1943,1936,38,23,3,3,0,0,0
1943,1941,38,23,3,4,0,0,0
1942,1941,38,23,2,2,0,0,0
1943,1314,38,23,8,9,1,0,0
1942,1314,38,23,1,3,0,0,1
1388,1937,38,23,2,4,0,0,0
1943,1937,38,23,9,8,1,0,0
1388,1314,38,23,1,2,0,0,0
939,1314,38,23,6,5,1,0,0
939,1958,38,23,4,4,0,0,0
661,1861,85,86,9,11,0,1,1
662,952,85,86,14,8,3,0,0
661,952,85,86,5,4,1,0,0
662,1861,85,86,2,4,0,0,0
662,949,85,86,6,3,1,0,0
661,949,85,86,1,3,0,0,0
662,946,85,86,2,4,0,0,0
